anwar	ind.			42
afga	m. sg. acc.			42
iRta	iic.	iR	pp.	42
ciw	iic.			42
Bavaw	iic.			42
upama	m. pl. nom.			42
sWa	m. pl. acc.			42
ojas	m. pl. nom.			42
jFa	m. pl. nom.			42
uwwama	m. sg. acc.			42
vikrama	m. sg. acc.			42
naraka	iic.			42
lifga	m. sg. dat.			42
gagana	iic.			42
vismaya	iic.			42
yuXiRTira	iic.			42
xevawA	f. pl. acc.			42
aRtAxaSan	iic.			42
yoga	m. sg. acc.			41
xoRa	m. sg. nom.			41
jAnu	iic.			41
viMSawi	iic.			41
pUrvaka	n. sg. acc.			41
pARANa	iic.			41
sWiwa	m. sg. nom.	sWA	pp.	41
sWAna	n. sg. nom.			41
xawwa	iic.	xA	pp.	41
aMSu	iic.			41
akRa	m. sg. acc.			41
vijaya	iic.			41
roRa	iic.			41
aXvan	iic.			41
Arwa	iic.			41
karaNa	iic.			41
loka	m. sg. nom.			41
puRkara	iic.			41
saBA	iic.			41
BAryA	iic.			41
vacana	iic.			41
anAxi	iic.			41
ojas	m. sg. acc.			41
pufgava	m. sg. voc.			41
